class,XX1_1,YY1_1,XX2_1,YY2_1,SIZE_1,DIAG_1,XX1_2,YY1_2,XX2_2,YY2_2,SIZE_2,DIAG_2,XX3_1,YY1_3,XX2_3,YY2_3,SIZE_3,DIAG_3,XX1_4,YY1_4,XX2_4,YY2_4,SIZE_4,DIAG_4,XX1_5,YY1_5,XX2_5,YY2_5,SIZE_5,DIAG_5
7,0,0,0,25,25,49.740000000000002,25,0,25,18,18,49.740000000000002,0,25,25,18,25.960000000000001,49.740000000000002,0,25,1,43,18.030000000000001,49.740000000000002,25,18,25,25,7,49.740000000000002
4,0,0,0,20,20,34.009999999999998,0,20,0,29,9,34.009999999999998,0,20,14,18,14.140000000000001,34.009999999999998,0,29,9,31,9.2200000000000006,34.009999999999998,0,0,11,0,11,34.009999999999998
6,15,0,0,5,15.81,24.84,0,5,0,10,5,24.84,0,10,15,16,16.16,24.84,15,0,17,11,11.18,24.84,19,11,13,11,6,24.84
6,5,0,0,4,6.4000000000000004,13.890000000000001,0,4,0,8,4,13.890000000000001,0,8,5,12,6.4000000000000004,13.890000000000001,5,0,4,8,8.0600000000000005,13.890000000000001,7,8,2,8,5,13.890000000000001
7,0,0,0,14,14,34.710000000000001,20,0,22,12,12.17,34.710000000000001,0,14,22,12,22.09,34.710000000000001,0,14,1,26,12.039999999999999,34.710000000000001,22,12,23,25,13.039999999999999,34.710000000000001
2,18,0,7,6,12.529999999999999,40.25,7,6,0,12,9.2200000000000006,40.25,0,12,0,24,12,40.25,0,24,7,30,9.2200000000000006,40.25,7,30,18,36,12.529999999999999,40.25
1,0,0,0,11,11,40.460000000000001,25,0,26,11,11.050000000000001,40.460000000000001,0,11,26,11,26,40.460000000000001,0,11,14,31,24.41,40.460000000000001,26,11,14,31,23.32,40.460000000000001
4,0,0,0,10,10,28.600000000000001,0,10,1,20,10.050000000000001,28.600000000000001,0,10,17,12,17.120000000000001,28.600000000000001,1,20,14,21,13.039999999999999,28.600000000000001,0,0,8,-2,8.25,28.600000000000001
7,0,0,0,21,21,36.880000000000003,24,0,24,18,18,36.880000000000003,0,21,24,18,24.190000000000001,36.880000000000003,0,21,1,27,6.0800000000000001,36.880000000000003,24,18,24,28,10,36.880000000000003
3,0,0,0,25,25,33.299999999999997,0,25,17,18,18.379999999999999,33.299999999999997,17,18,22,12,7.8099999999999996,33.299999999999997,22,12,17,6,7.8099999999999996,33.299999999999997,17,6,0,0,18.030000000000001,33.299999999999997
4,0,0,0,7,7,31.059999999999999,0,7,0,26,19,31.059999999999999,0,7,10,5,10.199999999999999,31.059999999999999,0,26,7,26,7,31.059999999999999,0,0,17,1,17.030000000000001,31.059999999999999
6,7,0,0,5,8.5999999999999996,16.120000000000001,0,5,0,10,5,16.120000000000001,0,10,7,14,8.0600000000000005,16.120000000000001,7,0,8,9,9.0600000000000005,16.120000000000001,8,9,5,9,3,16.120000000000001
7,0,0,0,11,11,35.359999999999999,15,0,16,6,6.0800000000000001,35.359999999999999,0,11,16,6,16.760000000000002,35.359999999999999,0,11,1,21,10.050000000000001,35.359999999999999,16,6,17,31,25.02,35.359999999999999
1,0,0,0,12,12,36.719999999999999,17,0,18,12,12.039999999999999,36.719999999999999,0,12,18,12,18,36.719999999999999,0,12,14,32,24.41,36.719999999999999,18,12,14,32,20.399999999999999,36.719999999999999
7,0,0,0,8,8,34.479999999999997,15,0,17,9,9.2200000000000006,34.479999999999997,0,8,17,9,17.030000000000001,34.479999999999997,0,8,0,29,21,34.479999999999997,17,9,15,30,21.100000000000001,34.479999999999997
2,19,0,5,6,15.23,42.490000000000002,5,6,0,12,7.8099999999999996,42.490000000000002,0,12,0,25,13,42.490000000000002,0,25,5,31,7.8099999999999996,42.490000000000002,5,31,19,38,15.65,42.490000000000002
7,0,0,0,20,20,47.380000000000003,6,0,6,23,23,47.380000000000003,0,20,6,23,6.71,47.380000000000003,0,20,0,35,15,47.380000000000003,6,23,6,47,24,47.380000000000003
7,0,0,0,25,25,52.609999999999999,8,0,8,27,27,52.609999999999999,0,25,8,27,8.25,52.609999999999999,0,25,2,46,21.100000000000001,52.609999999999999,8,27,7,52,25.02,52.609999999999999
6,37,0,0,13,39.219999999999999,55.170000000000002,0,13,0,26,13,55.170000000000002,0,26,37,40,39.560000000000002,55.170000000000002,37,0,36,6,6.0800000000000001,55.170000000000002,38,6,32,6,6,55.170000000000002
4,0,0,0,21,21,38.420000000000002,0,21,0,30,9,38.420000000000002,0,21,13,21,13,38.420000000000002,0,30,24,29,24.02,38.420000000000002,0,0,9,0,9,38.420000000000002
3,0,0,0,22,22,24.600000000000001,0,22,10,18,10.77,24.600000000000001,10,18,11,11,7.0700000000000003,24.600000000000001,11,11,10,6,5.0999999999999996,24.600000000000001,10,6,0,0,11.66,24.600000000000001
4,0,0,0,12,12,23.850000000000001,0,12,0,18,6,23.850000000000001,0,12,11,10,11.18,23.850000000000001,0,18,8,18,8,23.850000000000001,0,0,13,-2,13.15,23.850000000000001
4,0,0,0,17,17,39.200000000000003,0,17,0,31,14,39.200000000000003,0,17,16,17,16,39.200000000000003,0,31,24,31,24,39.200000000000003,0,0,8,0,8,39.200000000000003
2,21,0,3,6,18.969999999999999,41.68,3,6,0,12,6.71,41.68,0,12,0,24,12,41.68,0,24,3,30,6.71,41.68,3,30,21,36,18.969999999999999,41.68
4,0,0,0,12,12,47.009999999999998,0,12,0,36,24,47.009999999999998,0,12,29,11,29.02,47.009999999999998,0,36,6,36,6,47.009999999999998,0,0,14,-1,14.039999999999999,47.009999999999998
7,0,0,0,7,7,27.800000000000001,19,0,21,11,11.18,27.800000000000001,0,7,21,11,21.379999999999999,27.800000000000001,0,7,2,17,10.199999999999999,27.800000000000001,21,11,22,17,6.0800000000000001,27.800000000000001
4,0,0,0,17,17,38.280000000000001,0,17,1,33,16.030000000000001,38.280000000000001,0,17,6,19,6.3200000000000003,38.280000000000001,1,33,9,35,8.25,38.280000000000001,0,0,13,-1,13.039999999999999,38.280000000000001
7,0,0,0,14,14,35.170000000000002,9,0,9,16,16,35.170000000000002,0,14,9,16,9.2200000000000006,35.170000000000002,0,14,2,34,20.100000000000001,35.170000000000002,9,16,7,33,17.120000000000001,35.170000000000002
2,17,0,2,6,16.16,38.009999999999998,2,6,0,12,6.3200000000000003,38.009999999999998,0,12,0,23,11,38.009999999999998,0,23,2,29,6.3200000000000003,38.009999999999998,2,29,17,34,15.81,38.009999999999998
2,14,0,7,5,8.5999999999999996,31.300000000000001,7,5,0,10,8.5999999999999996,31.300000000000001,0,10,0,19,9,31.300000000000001,0,19,7,24,8.5999999999999996,31.300000000000001,7,24,14,28,8.0600000000000005,31.300000000000001
1,0,0,0,10,10,37.219999999999999,18,0,19,8,8.0600000000000005,37.219999999999999,0,10,19,8,19.100000000000001,37.219999999999999,0,10,10,32,24.170000000000002,37.219999999999999,19,8,10,32,25.629999999999999,37.219999999999999
2,14,0,2,5,13,31.300000000000001,2,5,0,10,5.3899999999999997,31.300000000000001,0,10,0,19,9,31.300000000000001,0,19,2,24,5.3899999999999997,31.300000000000001,2,24,14,28,12.65,31.300000000000001
2,20,0,5,5,15.81,37.740000000000002,5,5,0,10,7.0700000000000003,37.740000000000002,0,10,0,21,11,37.740000000000002,0,21,5,26,7.0700000000000003,37.740000000000002,5,26,20,32,16.16,37.740000000000002
4,0,0,0,11,11,34.060000000000002,0,11,2,26,15.130000000000001,34.060000000000002,0,11,20,13,20.100000000000001,34.060000000000002,2,26,22,26,20,34.060000000000002,0,0,7,0,7,34.060000000000002
6,7,0,0,5,8.5999999999999996,18.359999999999999,0,5,0,10,5,18.359999999999999,0,10,7,16,9.2200000000000006,18.359999999999999,7,0,7,8,8,18.359999999999999,9,8,2,8,7,18.359999999999999
4,0,0,0,25,25,60.880000000000003,0,25,1,44,19.030000000000001,60.880000000000003,0,25,26,25,26,60.880000000000003,1,44,33,44,32,60.880000000000003,0,0,41,-1,41.009999999999998,60.880000000000003
4,0,0,0,11,11,51.659999999999997,0,11,2,36,25.079999999999998,51.659999999999997,0,11,18,13,18.109999999999999,51.659999999999997,2,36,19,36,17,51.659999999999997,0,0,35,-2,35.060000000000002,51.659999999999997
6,14,0,0,11,17.800000000000001,37.159999999999997,0,11,0,22,11,37.159999999999997,0,22,14,34,18.440000000000001,37.159999999999997,14,0,12,8,8.25,37.159999999999997,15,8,9,8,6,37.159999999999997
4,0,0,0,25,25,70.709999999999994,0,25,1,50,25.02,70.709999999999994,0,25,11,25,11,70.709999999999994,1,50,50,50,49,70.709999999999994,0,0,9,0,9,70.709999999999994
6,19,0,0,12,22.469999999999999,41.18,0,12,0,24,12,41.18,0,24,19,36,22.469999999999999,41.18,19,0,19,7,7,41.18,20,7,14,7,6,41.18
3,0,0,1,26,26.02,32.200000000000003,1,26,14,18,15.26,32.200000000000003,14,18,19,13,7.0700000000000003,32.200000000000003,19,13,14,6,8.5999999999999996,32.200000000000003,14,6,0,0,15.23,32.200000000000003
9,0,0,0,24,24,49.979999999999997,0,24,0,47,23,49.979999999999997,0,47,17,34,21.399999999999999,49.979999999999997,17,34,17,20,14,49.979999999999997,17,20,0,6,22.02,49.979999999999997
6,8,0,0,6,10,21.100000000000001,0,6,0,12,6,21.100000000000001,0,12,8,18,10,21.100000000000001,8,0,9,11,11.050000000000001,21.100000000000001,11,11,4,11,7,21.100000000000001
2,17,0,6,3,11.4,26.25,6,3,0,6,6.71,26.25,0,6,0,13,7,26.25,0,13,6,16,6.71,26.25,6,16,17,20,11.699999999999999,26.25
1,0,0,0,20,20,41.590000000000003,6,0,7,22,22.02,41.590000000000003,0,20,7,22,7.2800000000000002,41.590000000000003,0,20,3,41,21.210000000000001,41.590000000000003,7,22,3,41,19.420000000000002,41.590000000000003
7,0,0,0,25,25,50.009999999999998,9,0,10,25,25.02,50.009999999999998,0,25,10,25,10,50.009999999999998,0,25,1,49,24.02,50.009999999999998,10,25,10,32,7,50.009999999999998
1,0,0,0,15,15,25.5,9,0,11,18,18.109999999999999,25.5,0,15,11,18,11.4,25.5,0,15,1,23,8.0600000000000005,25.5,11,18,1,23,11.18,25.5
7,0,0,0,18,18,41.229999999999997,12,0,14,21,21.100000000000001,41.229999999999997,0,18,14,21,14.32,41.229999999999997,0,18,1,34,16.030000000000001,41.229999999999997,14,21,16,38,17.120000000000001,41.229999999999997
7,0,0,0,18,18,48.850000000000001,19,0,19,22,22,48.850000000000001,0,18,19,22,19.420000000000002,48.850000000000001,0,18,0,31,13,48.850000000000001,19,22,19,45,23,48.850000000000001
9,0,0,0,23,23,32.57,0,23,1,31,8.0600000000000005,32.57,1,31,10,30,9.0600000000000005,32.57,10,30,10,25,5,32.57,10,25,0,20,11.18,32.57
4,0,0,0,13,13,50.329999999999998,0,13,1,38,25.02,50.329999999999998,0,13,28,13,28,50.329999999999998,1,38,33,37,32.020000000000003,50.329999999999998,0,0,11,0,11,50.329999999999998
1,0,0,0,24,24,30.59,6,0,6,13,13,30.59,0,24,6,13,12.529999999999999,30.59,0,24,2,30,6.3200000000000003,30.59,6,13,2,30,17.460000000000001,30.59
6,17,0,0,13,21.399999999999999,42.490000000000002,0,13,0,26,13,42.490000000000002,0,26,17,38,20.809999999999999,42.490000000000002,17,0,15,7,7.2800000000000002,42.490000000000002,19,7,14,7,5,42.490000000000002
2,18,0,9,6,10.82,40.25,9,6,0,12,10.82,40.25,0,12,0,24,12,40.25,0,24,9,30,10.82,40.25,9,30,18,36,10.82,40.25
2,22,0,12,6,11.66,42.189999999999998,12,6,0,12,13.42,42.189999999999998,0,12,0,24,12,42.189999999999998,0,24,12,30,13.42,42.189999999999998,12,30,22,36,11.66,42.189999999999998
3,0,0,1,33,33.020000000000003,36.670000000000002,1,33,14,24,15.81,36.670000000000002,14,24,16,16,8.25,36.670000000000002,16,16,14,8,8.25,36.670000000000002,14,8,0,0,16.120000000000001,36.670000000000002
6,17,0,0,7,18.379999999999999,27.59,0,7,0,14,7,27.59,0,14,17,20,18.030000000000001,27.59,17,0,15,8,8.25,27.59,19,8,13,8,6,27.59
4,0,0,0,18,18,37.009999999999998,0,18,0,29,11,37.009999999999998,0,18,23,18,23,37.009999999999998,0,29,14,29,14,37.009999999999998,0,0,6,2,6.3200000000000003,37.009999999999998
6,30,0,0,13,32.700000000000003,49.039999999999999,0,13,0,26,13,49.039999999999999,0,26,30,38,32.310000000000002,49.039999999999999,30,0,30,7,7,49.039999999999999,31,7,26,7,5,49.039999999999999
4,0,0,0,16,16,38.829999999999998,0,16,2,32,16.120000000000001,38.829999999999998,0,16,8,18,8.25,38.829999999999998,2,32,22,30,20.100000000000001,38.829999999999998,0,0,19,0,19,38.829999999999998
4,0,0,0,21,21,58.009999999999998,0,21,1,45,24.02,58.009999999999998,0,21,22,21,22,58.009999999999998,1,45,25,43,24.079999999999998,58.009999999999998,0,0,34,-2,34.060000000000002,58.009999999999998
4,0,0,0,6,6,42.009999999999998,0,6,1,31,25.02,42.009999999999998,0,6,21,6,21,42.009999999999998,1,31,11,32,10.050000000000001,42.009999999999998,0,0,26,-1,26.02,42.009999999999998
6,37,0,0,15,39.920000000000002,58.799999999999997,0,15,0,30,15,58.799999999999997,0,30,37,44,39.560000000000002,58.799999999999997,37,0,39,10,10.199999999999999,58.799999999999997,39,10,34,10,5,58.799999999999997
4,0,0,0,18,18,29.68,0,18,1,24,6.0800000000000001,29.68,0,18,6,16,6.3200000000000003,29.68,1,24,16,25,15.029999999999999,29.68,0,0,12,1,12.039999999999999,29.68
2,15,0,2,4,13.6,26.629999999999999,2,4,0,8,4.4699999999999998,26.629999999999999,0,8,0,15,7,26.629999999999999,0,15,2,19,4.4699999999999998,26.629999999999999,2,19,15,22,13.34,26.629999999999999
4,0,0,0,16,16,47.710000000000001,0,16,1,36,20.02,47.710000000000001,0,16,26,18,26.079999999999998,47.710000000000001,1,36,14,38,13.15,47.710000000000001,0,0,25,-2,25.079999999999998,47.710000000000001
6,5,0,0,4,6.4000000000000004,13.890000000000001,0,4,0,8,4,13.890000000000001,0,8,5,12,6.4000000000000004,13.890000000000001,5,0,5,11,11,13.890000000000001,7,11,0,11,7,13.890000000000001
7,0,0,0,14,14,31.02,10,0,11,18,18.030000000000001,31.02,0,14,11,18,11.699999999999999,31.02,0,14,1,26,12.039999999999999,31.02,11,18,11,29,11,31.02
7,0,0,0,18,18,47.200000000000003,25,0,26,16,16.030000000000001,47.200000000000003,0,18,26,16,26.079999999999998,47.200000000000003,0,18,1,38,20.02,47.200000000000003,26,16,28,34,18.109999999999999,47.200000000000003
4,0,0,0,22,22,54.200000000000003,0,22,0,47,25,54.200000000000003,0,22,21,20,21.100000000000001,54.200000000000003,0,47,27,45,27.07,54.200000000000003,0,0,22,0,22,54.200000000000003
9,0,0,0,28,28,38.479999999999997,0,28,1,35,7.0700000000000003,38.479999999999997,1,35,16,26,17.489999999999998,38.479999999999997,16,26,16,16,10,38.479999999999997,16,16,0,6,18.870000000000001,38.479999999999997
1,0,0,0,20,20,49.659999999999997,19,0,21,14,14.140000000000001,49.659999999999997,0,20,21,14,21.84,49.659999999999997,0,20,20,45,32.020000000000003,49.659999999999997,21,14,20,45,31.02,49.659999999999997
3,0,0,1,35,35.009999999999998,46.75,1,35,16,27,17,46.75,16,27,31,18,17.489999999999998,46.75,31,18,16,9,17.489999999999998,46.75,16,9,0,0,18.359999999999999,46.75
1,0,0,0,14,14,39.810000000000002,8,0,8,14,14,39.810000000000002,0,14,8,14,8,39.810000000000002,0,14,3,39,25.18,39.810000000000002,8,14,3,39,25.5,39.810000000000002
3,0,0,1,25,25.02,31.399999999999999,1,25,17,18,17.460000000000001,31.399999999999999,17,18,19,12,6.3200000000000003,31.399999999999999,19,12,17,6,6.3200000000000003,31.399999999999999,17,6,0,0,18.030000000000001,31.399999999999999
3,0,0,2,30,30.07,38.420000000000002,2,30,21,24,19.920000000000002,38.420000000000002,21,24,24,15,9.4900000000000002,38.420000000000002,24,15,21,8,7.6200000000000001,38.420000000000002,21,8,0,0,22.469999999999999,38.420000000000002
4,0,0,0,6,6,36.880000000000003,0,6,0,26,20,36.880000000000003,0,6,19,7,19.030000000000001,36.880000000000003,0,26,22,24,22.09,36.880000000000003,0,0,24,-2,24.079999999999998,36.880000000000003
6,7,0,0,5,8.5999999999999996,17.460000000000001,0,5,0,10,5,17.460000000000001,0,10,7,16,9.2200000000000006,17.460000000000001,7,0,6,10,10.050000000000001,17.460000000000001,7,10,3,10,4,17.460000000000001
4,0,0,0,22,22,35,0,22,0,28,6,35,0,22,21,20,21.100000000000001,35,0,28,20,28,20,35,0,0,19,2,19.100000000000001,35
6,29,0,0,13,31.780000000000001,50,0,13,0,26,13,50,0,26,29,40,32.200000000000003,50,29,0,28,8,8.0600000000000005,50,30,8,25,8,5,50
1,0,0,0,10,10,32.530000000000001,23,0,23,14,14,32.530000000000001,0,10,23,14,23.350000000000001,32.530000000000001,0,10,13,23,18.379999999999999,32.530000000000001,23,14,13,23,13.449999999999999,32.530000000000001
7,0,0,0,14,14,41.340000000000003,21,0,21,7,7,41.340000000000003,0,14,21,7,22.140000000000001,41.340000000000003,0,14,0,35,21,41.340000000000003,21,7,22,21,14.039999999999999,41.340000000000003
3,0,0,1,38,38.009999999999998,42.490000000000002,1,38,17,30,17.890000000000001,42.490000000000002,17,30,19,19,11.18,42.490000000000002,19,19,17,10,9.2200000000000006,42.490000000000002,17,10,0,0,19.719999999999999,42.490000000000002
4,0,0,0,16,16,33.289999999999999,0,16,0,26,10,33.289999999999999,0,16,10,14,10.199999999999999,33.289999999999999,0,26,18,28,18.109999999999999,33.289999999999999,0,0,9,0,9,33.289999999999999
4,0,0,0,18,18,48.270000000000003,0,18,0,37,19,48.270000000000003,0,18,14,18,14,48.270000000000003,0,37,7,35,7.2800000000000002,48.270000000000003,0,0,31,1,31.02,48.270000000000003
3,0,0,2,39,39.049999999999997,49.82,2,39,26,30,25.629999999999999,49.82,26,30,31,20,11.18,49.82,31,20,26,10,11.18,49.82,26,10,0,0,27.859999999999999,49.82
6,30,0,0,15,33.539999999999999,53.25,0,15,0,30,15,53.25,0,30,30,44,33.109999999999999,53.25,30,0,30,10,10,53.25,30,10,27,10,3,53.25
2,26,0,17,6,10.82,42.799999999999997,17,6,0,12,18.030000000000001,42.799999999999997,0,12,0,23,11,42.799999999999997,0,23,17,29,18.030000000000001,42.799999999999997,17,29,26,34,10.300000000000001,42.799999999999997
3,0,0,1,31,31.02,43.140000000000001,1,31,20,24,20.25,43.140000000000001,20,24,30,16,12.81,43.140000000000001,30,16,20,8,12.81,43.140000000000001,20,8,0,0,21.539999999999999,43.140000000000001
7,0,0,0,14,14,30.890000000000001,13,0,13,14,14,30.890000000000001,0,14,13,14,13,30.890000000000001,0,14,2,24,10.199999999999999,30.890000000000001,13,14,15,27,13.15,30.890000000000001
6,22,0,0,9,23.77,34.060000000000002,0,9,0,18,9,34.060000000000002,0,18,22,26,23.41,34.060000000000002,22,0,22,6,6,34.060000000000002,22,6,19,6,3,34.060000000000002
7,0,0,0,10,10,29,17,0,19,6,6.3200000000000003,29,0,10,19,6,19.420000000000002,29,0,10,0,21,11,29,19,6,20,18,12.039999999999999,29
7,0,0,0,16,16,37.850000000000001,6,0,8,14,14.140000000000001,37.850000000000001,0,16,8,14,8.25,37.850000000000001,0,16,0,22,6,37.850000000000001,8,14,8,37,23,37.850000000000001
7,0,0,0,6,6,25.5,16,0,17,10,10.050000000000001,25.5,0,6,17,10,17.460000000000001,25.5,0,6,2,18,12.17,25.5,17,10,15,19,9.2200000000000006,25.5
7,0,0,0,23,23,50,12,0,14,24,24.079999999999998,50,0,23,14,24,14.039999999999999,50,0,23,0,48,25,50,14,24,14,39,15,50
4,0,0,0,8,8,34.659999999999997,0,8,2,25,17.120000000000001,34.659999999999997,0,8,24,7,24.02,34.659999999999997,2,25,22,25,20,34.659999999999997,0,0,23,2,23.09,34.659999999999997
7,0,0,0,6,6,33.619999999999997,15,0,16,10,10.050000000000001,33.619999999999997,0,6,16,10,16.489999999999998,33.619999999999997,0,6,1,29,23.02,33.619999999999997,16,10,17,20,10.050000000000001,33.619999999999997
9,0,0,0,37,37,56.039999999999999,0,37,1,54,17.030000000000001,56.039999999999999,1,54,15,48,15.23,56.039999999999999,15,48,15,39,9,56.039999999999999,15,39,0,30,17.489999999999998,56.039999999999999
4,0,0,0,17,17,53.810000000000002,0,17,0,40,23,53.810000000000002,0,17,36,15,36.060000000000002,53.810000000000002,0,40,12,40,12,53.810000000000002,0,0,27,0,27,53.810000000000002
4,0,0,0,14,14,26.629999999999999,0,14,0,20,6,26.629999999999999,0,14,15,14,15,26.629999999999999,0,20,7,19,7.0700000000000003,26.629999999999999,0,0,7,-2,7.2800000000000002,26.629999999999999
1,0,0,0,13,13,30.079999999999998,7,0,8,15,15.029999999999999,30.079999999999998,0,13,8,15,8.25,30.079999999999998,0,13,2,29,16.120000000000001,30.079999999999998,8,15,2,29,15.23,30.079999999999998
4,0,0,0,16,16,37.439999999999998,0,16,1,28,12.039999999999999,37.439999999999998,0,16,20,14,20.100000000000001,37.439999999999998,1,28,21,30,20.100000000000001,37.439999999999998,0,0,16,-1,16.030000000000001,37.439999999999998
4,0,0,0,12,12,48.920000000000002,0,12,0,36,24,48.920000000000002,0,12,11,10,11.18,48.920000000000002,0,36,32,37,32.020000000000003,48.920000000000002,0,0,29,1,29.02,48.920000000000002
7,0,0,0,15,15,44.100000000000001,23,0,24,12,12.039999999999999,44.100000000000001,0,15,24,12,24.190000000000001,44.100000000000001,0,15,2,28,13.15,44.100000000000001,24,12,24,37,25,44.100000000000001
4,0,0,0,13,13,29.829999999999998,0,13,2,21,8.25,29.829999999999998,0,13,9,13,9,29.829999999999998,2,21,11,21,9,29.829999999999998,0,0,19,-2,19.100000000000001,29.829999999999998
3,0,0,0,24,24,27.289999999999999,0,24,10,18,11.66,27.289999999999999,10,18,13,12,6.71,27.289999999999999,13,12,10,6,6.71,27.289999999999999,10,6,0,0,11.66,27.289999999999999
7,0,0,0,7,7,38.280000000000001,21,0,21,10,10,38.280000000000001,0,7,21,10,21.210000000000001,38.280000000000001,0,7,2,32,25.079999999999998,38.280000000000001,21,10,21,24,14,38.280000000000001
7,0,0,0,17,17,28.23,10,0,11,20,20.02,28.23,0,17,11,20,11.4,28.23,0,17,0,26,9,28.23,11,20,10,26,6.0800000000000001,28.23
4,0,0,0,14,14,45.280000000000001,0,14,2,32,18.109999999999999,45.280000000000001,0,14,10,16,10.199999999999999,45.280000000000001,2,32,20,33,18.030000000000001,45.280000000000001,0,0,31,1,31.02,45.280000000000001
2,16,0,8,5,9.4299999999999997,35.780000000000001,8,5,0,10,9.4299999999999997,35.780000000000001,0,10,0,21,11,35.780000000000001,0,21,8,26,9.4299999999999997,35.780000000000001,8,26,16,32,10,35.780000000000001
